ms_since_epoch,experiment_id,somnox_ax,somnox_ay,somnox_az,somnox_gx,somnox_gy,somnox_gz,time,label
1.7273E+12,124,0.002397754,0.008144526,-0.001299414,-0.228296671,0.079653457,-0.021284938,161380,breath_in
1.7273E+12,124,0.002368983,0.009019847,-0.001418015,-0.21349183,0.086061219,-0.021515305,161580,breath_in
1.7273E+12,124,0.00224054,0.009954752,-0.001465059,-0.189355935,0.085906555,-0.023015229,161780,breath_in
1.7273E+12,124,0.002090316,0.010892523,-0.001452793,-0.15721576,0.079436201,-0.025183972,161980,breath_in
1.7273E+12,124,0.002042056,0.011731588,-0.001416309,-0.120652635,0.067569044,-0.026338363,162180,breath_in
1.7273E+12,124,0.002198597,0.012360614,-0.001395653,-0.084213918,0.051726363,-0.024713046,162381,breath_in
1.7273E+12,124,0.002584443,0.012712211,-0.001421841,-0.053879814,0.035535759,-0.019784724,162580,breath_in
1.7273E+12,124,0.003141986,0.012794868,-0.001506121,-0.036256745,0.024558786,-0.012487114,162780,breath_in
1.7273E+12,124,0.003780475,0.012681452,-0.00163821,-0.03499848,0.023019056,-0.004804567,162980,breath_in
1.7273E+12,124,0.004419377,0.012473813,-0.001789978,-0.048912767,0.030652394,0.000639617,163180,breath_in
1.7273E+12,124,0.004991987,0.01226206,-0.001918462,-0.073430969,0.041047598,0.001835529,163380,breath_in
1.7273E+12,124,0.005441311,0.012086749,-0.001981912,-0.102759397,0.043336279,-0.001156161,163584,breath_in
1.7273E+12,124,0.005730904,0.011934443,-0.001966335,-0.129959319,0.027632762,-0.006555823,163779,breath_in
1.7273E+12,124,0.005841218,0.011777515,-0.001884448,-0.144977042,-0.010015546,-0.012469623,163980,breath_in
1.7273E+12,124,0.005747438,0.011623522,-0.001729052,-0.135866213,-0.066521835,-0.016948763,164180,breath_out
1.7273E+12,124,0.005416565,0.011489128,-0.001447592,-0.095901819,-0.134071222,-0.017144319,164380,breath_out
1.7273E+12,124,0.004825304,0.011278915,-0.001025421,-0.029011699,-0.203676344,-0.01092177,164580,breath_out
1.7273E+12,124,0.003989292,0.010755962,-0.000581211,0.053203812,-0.267967793,0.000539937,164784,breath_out
1.7273E+12,124,0.002976845,0.009712413,-0.000308951,0.139260421,-0.321753037,0.013374155,164980,breath_out
1.7273E+12,124,0.001861159,0.008150254,-0.000319488,0.223220093,-0.359402242,0.024057374,165960,breath_out
1.7273E+12,124,0.000681204,0.006279952,-0.000563025,0.303451964,-0.37263262,0.030566147,165982,breath_out
1.7273E+12,124,-0.000494553,0.00443098,-0.000894187,0.377044716,-0.354300292,0.031447465,166002,breath_out
1.7273E+12,124,-0.001500933,0.002981996,-0.001184796,0.437718082,-0.304728276,0.026482861,166012,breath_out
1.7273E+12,124,-0.002153569,0.002153355,-0.001389628,0.47950445,-0.231961295,0.01832794,166022,breath_out
1.7273E+12,124,-0.002393573,0.001798026,-0.001524435,0.500824486,-0.146559708,0.011225478,166180,breath_out
1.7273E+12,124,-0.002309422,0.001548369,-0.001589009,0.505876901,-0.059143413,0.007642559,166381,hold_low
1.7273E+12,124,-0.002040058,0.001129864,-0.001545668,0.50194822,0.01763828,0.006629849,166580,hold_low
1.7273E+12,124,-0.001699099,0.000475111,-0.001371022,0.492662145,0.07046878,0.005284959,166780,hold_low
1.7273E+12,124,-0.001364496,-0.000374822,-0.001090001,0.47485159,0.092565103,0.001861134,166980,hold_low
1.7273E+12,124,-0.001094286,-0.00138332,-0.00075859,0.443658731,0.087573204,-0.002991976,167180,hold_low
1.7273E+12,124,-0.000931452,-0.002520153,-0.000433309,0.399783726,0.064802156,-0.008231101,167380,hold_low
1.7273E+12,124,-0.000891241,-0.003726185,-0.000152674,0.351444681,0.032901014,-0.014053174,167580,hold_low
1.7273E+12,124,-0.000955045,-0.004905531,6.10E-05,0.308367042,-0.001549631,-0.020827474,167780,hold_low
1.7273E+12,124,-0.001080082,-0.00594278,0.000194254,0.274234763,-0.032944724,-0.027889555,167980,hold_low
1.7273E+12,124,-0.001218604,-0.006751649,0.000250121,0.246418877,-0.056534684,-0.033753782,168180,hold_low
1.7273E+12,124,-0.001337516,-0.007318569,0.000249025,0.221278242,-0.069604677,-0.036535855,168380,hold_low
1.7273E+12,124,-0.001420109,-0.00770365,0.000213011,0.198331704,-0.073018766,-0.034788991,168584,hold_low
1.7273E+12,124,-0.001457738,-0.008002779,0.000162218,0.179913426,-0.071199144,-0.028669959,168778,hold_low
1.7273E+12,124,-0.001448815,-0.008302875,0.000122723,0.166773033,-0.069544603,-0.019625213,168980,hold_low
1.7273E+12,124,-0.001402543,-0.008670568,0.000118883,0.155174763,-0.070970352,-0.009291296,169180,hold_low
1.7273E+12,124,-0.001347108,-0.009158379,0.000158973,0.140027687,-0.074774494,0.000706404,169380,hold_low
1.7273E+12,124,-0.00133473,-0.00978983,0.000239379,0.119406797,-0.07870549,0.008810504,169580,hold_low
1.7273E+12,124,-0.001422806,-0.010537907,0.000357089,0.094103203,-0.081253114,0.014049282,169784,hold_low
1.7273E+12,124,-0.001630337,-0.011326033,0.000504347,0.06416673,-0.081794943,0.01647354,169980,hold_low
1.7273E+12,124,-0.001914924,-0.012052846,0.000652432,0.028590484,-0.079789827,0.016895445,170180,hold_low
1.7273E+12,124,-0.002209268,-0.012629728,0.000754809,-0.010965224,-0.074899448,0.015884236,170380,hold_low
1.7273E+12,124,-0.002474956,-0.013013735,0.000770842,-0.04854632,-0.066641046,0.013256268,170580,hold_low
1.7273E+12,124,-0.002712046,-0.013215296,0.000688153,-0.077672477,-0.05325151,0.008889662,170780,hold_low
1.7273E+12,124,-0.002931753,-0.013278965,0.000527816,-0.095743058,-0.032870028,0.003728337,170980,hold_low
1.7273E+12,124,-0.003135717,-0.013248051,0.000332504,-0.104210109,-0.005573374,-0.000742961,171179,hold_low
1.7273E+12,124,-0.003319042,-0.013136289,0.000162771,-0.105303733,0.026593005,-0.003990903,171379,hold_low
1.7273E+12,124,-0.003468507,-0.012932253,0.000108988,-0.100657415,0.059424297,-0.006478807,171580,hold_low
1.7273E+12,124,-0.003537591,-0.012613387,0.000283275,-0.094249951,0.08662012,-0.008197236,171780,hold_low
1.7273E+12,124,-0.003454797,-0.012150029,0.000771821,-0.094408461,0.103369695,-0.008170221,171980,hold_low
1.7273E+12,124,-0.003195028,-0.011515865,0.001587349,-0.110398192,0.110036143,-0.005727083,172180,hold_low
1.7273E+12,124,-0.002822803,-0.010695886,0.002665867,-0.145638178,0.110685099,-0.0017417,172379,hold_low
1.7273E+12,124,-0.002457209,-0.009686161,0.003882339,-0.193337489,0.1092288,0.001545545,172578,hold_low
1.7273E+12,124,-0.002215203,-0.008498754,0.005068177,-0.239685266,0.107393878,0.002059828,172778,hold_low
1.7273E+12,124,-0.002142177,-0.007184041,0.006072907,-0.272738685,0.10490685,-0.000601655,172978,hold_low
1.7273E+12,124,-0.00216523,-0.005851855,0.006797313,-0.289354591,0.101609754,-0.005246722,173178,hold_low
1.7273E+12,124,-0.002165485,-0.004608384,0.007086656,-0.295782028,0.099105994,-0.009767629,173378,breath_in
1.7273E+12,124,-0.002090734,-0.0034471,0.006694187,-0.302633077,0.099926049,-0.011501371,173579,breath_in
1.7273E+12,124,-0.001965317,-0.002280972,0.005549168,-0.316829011,0.105354483,-0.008531472,173779,breath_in
1.7273E+12,124,-0.001827159,-0.001078571,0.00395476,-0.337505767,0.113949445,-0.00105774,173979,breath_in
1.7273E+12,124,-0.001675403,0.00012136,0.002329737,-0.360569444,0.123065388,0.00899073,174179,breath_in
1.7273E+12,124,-0.001475836,0.001291644,0.000905424,-0.383717718,0.131476286,0.019258948,174379,breath_in
1.7273E+12,124,-0.001211086,0.002419261,-0.000234127,-0.40527708,0.138425428,0.028176506,174579,breath_in
1.7273E+12,124,-0.000890798,0.003448735,-0.001044862,-0.421651727,0.142018967,0.035263465,174780,breath_in
1.7273E+12,124,-0.000518555,0.004276124,-0.001548447,-0.426374624,0.141332245,0.039959085,174980,breath_in
1.7273E+12,124,-9.36E-05,0.004837844,-0.001837168,-0.410694148,0.137781309,0.040689944,175180,breath_in
1.7273E+12,124,0.000359463,0.00522179,-0.001996839,-0.367872593,0.132936789,0.035789393,175379,breath_in
1.7273E+12,124,0.000798028,0.005629897,-0.002054099,-0.299349497,0.126803441,0.02523883,175579,breath_in
1.7273E+12,124,0.001204276,0.006216407,-0.002008497,-0.216010845,0.118528469,0.010816416,175779,breath_in
1.7273E+12,124,0.001591387,0.007011371,-0.001888298,-0.132590712,0.108106886,-0.00551433,175979,breath_in
1.7273E+12,124,0.00196151,0.007960433,-0.001758602,-0.060924068,0.096442823,-0.022295482,176179,breath_in
1.7273E+12,124,0.002284674,0.008978182,-0.001695108,-0.00710601,0.083278555,-0.037797748,176380,breath_in
1.7273E+12,124,0.002522613,0.009974882,-0.001754135,0.027510554,0.067189527,-0.050016729,176580,breath_in
1.7273E+12,124,0.002662201,0.010848927,-0.001947399,0.04315698,0.048899964,-0.057896201,176780,breath_in
1.7273E+12,124,0.002722622,0.011497457,-0.002239953,0.038416714,0.032572346,-0.06188833,176980,breath_in
1.7273E+12,124,0.002729974,0.011893216,-0.002577162,0.009872906,0.022521266,-0.062984176,177190,breath_in
1.7273E+12,124,0.002698475,0.012131218,-0.002914736,-0.043290244,0.020057778,-0.061677029,177380,breath_in
1.7273E+12,124,0.00265015,0.01236985,-0.003223416,-0.112725031,0.023514012,-0.05801166,177580,breath_in
1.7273E+12,124,0.002642058,0.01274576,-0.00347641,-0.180529465,0.029864153,-0.052519497,177780,breath_in
1.7273E+12,124,0.002740759,0.013328664,-0.003650584,-0.227607859,0.036341541,-0.047083901,177980,breath_in
1.7273E+12,124,0.002959309,0.014104167,-0.003742668,-0.243266579,0.040760985,-0.043950155,178180,breath_in
1.7273E+12,124,0.003241143,0.014985798,-0.003765587,-0.228750433,0.041581921,-0.043740864,178380,breath_in
1.7273E+12,124,0.003501231,0.015855796,-0.003722316,-0.193933728,0.03867822,-0.04542764,178582,breath_in
1.7273E+12,124,0.003666859,0.01661619,-0.003609361,-0.150353219,0.03307814,-0.047944395,178781,breath_in
1.7273E+12,124,0.00370582,0.017232327,-0.003446234,-0.106755447,0.026067498,-0.051035699,178980,breath_in
1.7273E+12,124,0.003646059,0.017728787,-0.003268573,-0.069899883,0.01841395,-0.054520157,179180,breath_in
1.7273E+12,124,0.003564539,0.018149288,-0.003103387,-0.045627988,0.009937083,-0.057375786,179380,breath_in
1.7273E+12,124,0.003544982,0.018533484,-0.002980342,-0.0373932,0.000947078,-0.058062376,179580,breath_in
1.7273E+12,124,0.003636116,0.018898164,-0.002942061,-0.044683602,-0.005947694,-0.05571291,179784,breath_in
1.7273E+12,124,0.003844725,0.01923522,-0.00301326,-0.063256215,-0.007034419,-0.051056831,179980,breath_in
1.7273E+12,124,0.004161685,0.019544465,-0.003179741,-0.087276269,-0.000459086,-0.046102333,180180,breath_in
1.7273E+12,124,0.00457098,0.019835722,-0.003412546,-0.110683503,0.012897666,-0.042957145,180380,breath_in
1.7273E+12,124,0.005025587,0.020093685,-0.003694836,-0.125178403,0.029424491,-0.042849067,180580,breath_in
1.7273E+12,124,0.005440502,0.020271242,-0.004012654,-0.119007943,0.042317613,-0.045708539,180780,breath_in
1.7273E+12,124,0.005727987,0.020312693,-0.004320804,-0.080954,0.044832451,-0.050742558,180984,breath_in
1.7273E+12,124,0.005838299,0.020153707,-0.004535008,-0.005929559,0.035703415,-0.057497072,181179,breath_in
1.7273E+12,124,0.005768731,0.01969462,-0.004566023,0.100876802,0.019271451,-0.065843702,181378,breath_out
1.7273E+12,124,0.005552033,0.018818911,-0.004337126,0.223054984,0.000629128,-0.074943832,181578,breath_out
1.7273E+12,124,0.00524746,0.01747583,-0.003765917,0.339185216,-0.018029213,-0.083018501,181778,breath_out
1.7273E+12,124,0.004917966,0.01574026,-0.002760146,0.433292773,-0.037616728,-0.088655108,181978,breath_out
1.7273E+12,124,0.004592784,0.013786831,-0.001244845,0.499675505,-0.060563304,-0.091768719,182178,breath_out
1.7273E+12,124,0.004259736,0.011798942,0.000789718,0.538793537,-0.088879378,-0.092586712,182378,breath_out
1.7273E+12,124,0.003886557,0.009884866,0.003207648,0.552394223,-0.122470341,-0.090195789,182580,breath_out
1.7273E+12,124,0.003435221,0.008078191,0.0056442,0.542713217,-0.158525617,-0.082397228,182780,breath_out
1.7273E+12,124,0.002878906,0.006410652,0.007513541,0.512539773,-0.192340337,-0.066249864,182980,breath_out
1.7273E+12,124,0.002221848,0.004947922,0.00821348,0.467704704,-0.218473297,-0.039075391,183180,breath_out
1.7273E+12,124,0.001499563,0.003707899,0.007505544,0.421639111,-0.231983315,3.19E-05,183380,breath_out
1.7273E+12,124,0.000768566,0.002557206,0.005721758,0.391299781,-0.230368747,0.050149554,183596,breath_out
1.7273E+12,124,8.48E-05,0.001274028,0.003526409,0.384005793,-0.214569672,0.109710862,183780,breath_out
1.7273E+12,124,-0.000529971,-0.000284779,0.001527876,0.393589491,-0.187726986,0.175525633,183980,breath_out
1.7273E+12,124,-0.001095739,-0.002165215,0.000105597,0.411369013,-0.154651147,0.239893362,184180,breath_out
1.7273E+12,124,-0.001640465,-0.004421903,-0.000568249,0.433387418,-0.122802347,0.28780338,184380,breath_out
1.7273E+12,124,-0.002171195,-0.007103135,-0.000459638,0.457016389,-0.100819706,0.299832508,184580,breath_out
1.7273E+12,124,-0.002682868,-0.01011073,0.000380836,0.479047706,-0.094854768,0.267703399,184779,breath_out
1.7273E+12,124,-0.003175357,-0.013156319,0.001842445,0.498425914,-0.10597372,0.204793833,184979,breath_out
1.7273E+12,124,-0.003661605,-0.015858063,0.003740533,0.515814797,-0.129345343,0.133418431,185180,breath_out
1.7273E+12,124,-0.004166039,-0.017885923,0.005771603,0.529137678,-0.155536162,0.06898417,185380,breath_out
1.7273E+12,124,-0.004703335,-0.019166893,0.007473428,0.533541503,-0.173406836,0.017715179,185580,breath_out
1.7273E+12,124,-0.005266613,-0.019967981,0.008329117,0.527114614,-0.173965075,-0.020396867,185780,breath_out
1.7273E+12,124,-0.0058255,-0.020683162,0.008091288,0.514304566,-0.154835283,-0.048724038,185980,breath_out
1.7273E+12,124,-0.006309534,-0.021598281,0.00698521,0.501264948,-0.121582012,-0.071236155,186180,breath_out
1.7273E+12,124,-0.006624061,-0.022812672,0.005498065,0.485646135,-0.08303867,-0.090198627,186380,breath_out
1.7273E+12,124,-0.006703795,-0.024238492,0.004049085,0.45524839,-0.044917356,-0.10534678,186580,breath_out
1.7273E+12,124,-0.006544034,-0.025675782,0.002865052,0.400627118,-0.00845772,-0.115444432,186780,breath_in
1.7273E+12,124,-0.006203488,-0.026922623,0.002014363,0.324315257,0.025566309,-0.119926204,186980,breath_in
1.7273E+12,124,-0.00578183,-0.027847564,0.001471597,0.236413414,0.054616546,-0.118572206,187180,breath_in
1.7273E+12,124,-0.005380574,-0.028411848,0.001161731,0.146139751,0.077001354,-0.110398878,187380,breath_in
1.7273E+12,124,-0.00507426,-0.028655429,0.000996529,0.058922768,0.093320296,-0.093287314,187580,breath_in
1.7273E+12,124,-0.004877066,-0.028672153,0.000918972,-0.022626254,0.104155631,-0.064231678,187780,breath_in
1.7273E+12,124,-0.004729396,-0.028555753,0.00091826,-0.097891953,0.108539737,-0.020002139,187980,breath_in
1.7273E+12,124,-0.004545824,-0.028314112,0.001001169,-0.166873404,0.104370079,0.041480783,188180,breath_in
1.7273E+12,124,-0.00426937,-0.027837081,0.001170229,-0.227089266,0.089461275,0.1183886,188384,breath_in
1.7273E+12,124,-0.003887202,-0.026977105,0.001435654,-0.271047833,0.063882411,0.200751857,188579,breath_in
1.7273E+12,124,-0.003434221,-0.025671298,0.001837734,-0.289075872,0.031977699,0.267184665,188779,breath_in
1.7273E+12,124,-0.002997357,-0.023978111,0.00245181,-0.277102059,0.002094941,0.290511672,188980,breath_in
1.7273E+12,124,-0.002687012,-0.022037561,0.003345015,-0.241042387,-0.016418197,0.257022757,189180,breath_in
1.7273E+12,124,-0.002561474,-0.020059398,0.004453903,-0.192943598,-0.018575636,0.179368872,189380,breath_in
1.7273E+12,124,-0.0025783,-0.018317472,0.005445151,-0.146342637,-0.006104794,0.084704395,189580,breath_in
1.7273E+12,124,-0.002637202,-0.017074148,0.005792935,-0.115632293,0.016122169,-0.003435313,189779,breath_in
1.7273E+12,124,-0.002652789,-0.016484559,0.005160826,-0.111678031,0.043084056,-0.071393173,189978,breath_in
1.7273E+12,124,-0.002582945,-0.016551914,0.00365704,-0.135154409,0.069574116,-0.114728602,190180,breath_in
1.7273E+12,124,-0.002430084,-0.01710526,0.001641403,-0.176746575,0.091275065,-0.135859132,190380,breath_in
1.7273E+12,124,-0.002223616,-0.017811172,-0.000544867,-0.224227741,0.105842562,-0.140733134,190580,breath_in
1.7273E+12,124,-0.001979014,-0.018233357,-0.002607748,-0.271010903,0.112389294,-0.135430931,190780,breath_in
1.7273E+12,124,-0.001686234,-0.017920191,-0.004221277,-0.316987838,0.111693196,-0.124072482,190982,breath_in
1.7273E+12,124,-0.001340379,-0.016618598,-0.005048909,-0.362086323,0.105748299,-0.108123827,191180,breath_in
1.7273E+12,124,-0.000958778,-0.014456353,-0.004964761,-0.402447332,0.09566086,-0.086525242,191380,breath_in
1.7273E+12,124,-0.000573578,-0.011786711,-0.004209809,-0.43006592,0.081314783,-0.057074733,191580,breath_in
1.7273E+12,124,-0.000224775,-0.008926925,-0.003198052,-0.434990473,0.063064687,-0.018261377,191780,breath_in
1.7273E+12,124,5.35E-05,-0.006096367,-0.002246028,-0.412282428,0.042496513,0.030123063,191980,breath_in
1.7273E+12,124,0.000254459,-0.003443766,-0.001516654,-0.369012433,0.021304949,0.087714502,192180,breath_in
1.7273E+12,124,0.000395236,-0.001052225,-0.001078862,-0.321429565,0.000477718,0.152909481,192380,breath_in
1.7273E+12,124,0.000493933,0.00106118,-0.000955707,-0.284628668,-0.018279355,0.218715719,192580,breath_in
1.7273E+12,124,0.00056777,0.002936712,-0.001136805,-0.268103524,-0.031440811,0.267871239,192780,breath_in
1.7273E+12,124,0.000639971,0.004630898,-0.001568301,-0.278388584,-0.035793868,0.277311793,192980,breath_in
1.7273E+12,124,0.000715897,0.006157669,-0.002150134,-0.320619831,-0.031152729,0.237645117,193180,breath_in
1.7273E+12,124,0.000760998,0.007477386,-0.00274683,-0.396356333,-0.019452194,0.165284631,193380,breath_in
1.7273E+12,124,0.000732697,0.008543558,-0.003194024,-0.499980434,-0.002411752,0.088211283,193580,hold_high
1.7273E+12,124,0.000639681,0.009323114,-0.003294601,-0.616685823,0.017454083,0.026998942,193780,hold_high
1.7273E+12,124,0.000546508,0.009774962,-0.002888609,-0.720849616,0.036057803,-0.009682316,193980,hold_high
1.7273E+12,124,0.000519476,0.009875331,-0.002059642,-0.779597865,0.051466277,-0.02262391,194180,hold_high
1.7273E+12,124,0.000600454,0.009673831,-0.001192535,-0.771412652,0.065871647,-0.018760914,194380,hold_high
1.7273E+12,124,0.000820437,0.009281825,-0.000659128,-0.70333647,0.081448839,-0.006369196,194580,hold_high
1.7273E+12,124,0.001192852,0.008810546,-0.000523017,-0.603752606,0.095762799,0.009407989,194779,hold_high
1.7273E+12,124,0.001679434,0.008409816,-0.000609085,-0.502090293,0.102316344,0.02699748,194980,hold_high
1.7273E+12,124,0.002165883,0.008356949,-0.000733226,-0.415026341,0.095639495,0.044774399,195857,hold_high
1.7273E+12,124,0.002498782,0.008897087,-0.000824304,-0.343333128,0.075723465,0.058592908,195867,hold_high
1.7273E+12,124,0.002579712,0.010002768,-0.000910508,-0.277955949,0.047934365,0.063489842,195878,hold_high
1.7273E+12,124,0.002417891,0.011462253,-0.001040981,-0.210220372,0.020398768,0.056950932,195889,hold_high
1.7273E+12,124,0.002094152,0.013076067,-0.001211885,-0.139590863,0.001490822,0.040555685,195984,hold_high
1.7273E+12,124,0.001708346,0.01465837,-0.001358248,-0.073981287,-0.003681054,0.019194053,196181,hold_high
1.7273E+12,124,0.00136456,0.016006957,-0.001409475,-0.023225655,0.003667307,-0.001336682,196380,hold_high
1.7273E+12,124,0.001152858,0.016976792,-0.001343638,0.007348078,0.017834562,-0.016805726,196580,hold_high
1.7273E+12,124,0.001111443,0.017556794,-0.001201104,0.01981429,0.032953372,-0.025515445,196780,hold_high
1.7273E+12,124,0.001224773,0.017843149,-0.001063533,0.023209031,0.044010601,-0.027720551,196980,hold_high
1.7273E+12,124,0.001449571,0.017931213,-0.001017063,0.029225163,0.045986161,-0.025182404,197184,hold_high
1.7273E+12,124,0.001726175,0.017857311,-0.001114832,0.04664686,0.035184414,-0.020984405,197380,hold_high
1.7273E+12,124,0.001988867,0.017647747,-0.001347542,0.078695348,0.011810423,-0.01828547,197580,hold_high
1.7273E+12,124,0.002174115,0.01735227,-0.001634829,0.123448064,-0.019977375,-0.018832558,197780,hold_high
1.7273E+12,124,0.002226189,0.01699456,-0.001860704,0.174930819,-0.054669855,-0.023182738,197980,hold_high
1.7273E+12,124,0.002124821,0.016548719,-0.001938016,0.223775907,-0.087347032,-0.031694055,198180,hold_high
1.7273E+12,124,0.001909957,0.015977381,-0.001848172,0.259116504,-0.114427857,-0.043934471,198380,hold_high
1.7273E+12,124,0.001667676,0.015256897,-0.001644092,0.27282522,-0.133501016,-0.05769053,198579,hold_high
1.7273E+12,124,0.001482883,0.014392133,-0.001420204,0.262258182,-0.141366189,-0.069891922,198780,hold_high
1.7273E+12,124,0.001393575,0.013445699,-0.001252898,0.229739461,-0.133367246,-0.078449112,198980,hold_high
1.7273E+12,124,0.001390727,0.012540805,-0.001165821,0.181843124,-0.10656709,-0.083025873,199180,hold_high
1.7273E+12,124,0.001452459,0.011812276,-0.001147747,0.128353318,-0.063047598,-0.084398143,199380,hold_high
1.7273E+12,124,0.001565601,0.011341885,-0.001179243,0.07959463,-0.009810259,-0.083290174,199580,hold_high
1.7273E+12,124,0.001727354,0.011133937,-0.001237814,0.043376174,0.043439221,-0.079830895,199780,hold_high
1.7273E+12,124,0.001940096,0.011135599,-0.001297686,0.022472054,0.087192555,-0.074005154,199981,hold_high
1.7273E+12,124,0.002196859,0.011255822,-0.001344209,0.014185881,0.116172495,-0.066533544,200180,hold_high
1.7273E+12,124,0.002458845,0.011383706,-0.001383971,0.014183508,0.131279035,-0.059067902,200380,hold_high
1.7273E+12,124,0.002658941,0.011434237,-0.001434687,0.022359887,0.135938416,-0.053394516,200580,hold_high
1.7273E+12,124,0.002739159,0.011372417,-0.001504951,0.045076327,0.131620545,-0.051090308,200780,hold_high
1.7273E+12,124,0.002674723,0.011183304,-0.001568108,0.091037298,0.117321692,-0.053893292,200979,hold_high
1.7273E+12,124,0.002479091,0.010839816,-0.001566911,0.163421979,0.09108364,-0.062765968,201179,hold_high
1.7273E+12,124,0.002203237,0.010297403,-0.001459278,0.25490623,0.052679703,-0.076298339,201379,hold_high
1.7273E+12,124,0.001906625,0.009517542,-0.001240833,0.349952491,0.006341403,-0.090993508,201580,hold_high
1.7273E+12,124,0.00162837,0.008504309,-0.000934734,0.431236594,-0.040654804,-0.102665939,201780,hold_high
1.7273E+12,124,0.00139286,0.007308485,-0.000584503,0.48482673,-0.081903902,-0.107633155,201980,hold_high
1.7273E+12,124,0.001212776,0.005995396,-0.000243134,0.502630752,-0.113285753,-0.103920273,202180,hold_high
1.7273E+12,124,0.001081663,0.004617879,4.27E-05,0.483999232,-0.132494701,-0.091948781,202379,hold_high
1.7273E+12,124,0.000984342,0.003224993,0.000238883,0.436981334,-0.13899321,-0.074119255,202579,breath_out
1.7273E+12,124,0.000915038,0.001884077,0.000325288,0.375938105,-0.13434185,-0.053568531,202780,breath_out
1.7273E+12,124,0.000877125,0.000670621,0.000297488,0.316028089,-0.121784567,-0.033349282,202980,breath_out
1.7273E+12,124,0.0008554,-0.000357744,0.000175563,0.269889782,-0.105049702,-0.016675416,203180,breath_out
1.7273E+12,124,0.000798001,-0.001176216,2.27E-05,0.24587638,-0.087888578,-0.006561226,203380,breath_out
1.7273E+12,124,0.000657587,-0.001810791,-7.03E-05,0.245079504,-0.073514805,-0.004237844,203581,breath_out
1.7273E+12,124,0.000443301,-0.002343007,-4.53E-05,0.260473594,-0.062618462,-0.008484079,203778,breath_out
1.7273E+12,124,0.000199266,-0.002871454,9.41E-05,0.280758202,-0.052977943,-0.016746351,203980,breath_out
1.7273E+12,124,-5.11E-05,-0.003461024,0.000316196,0.296296452,-0.04246184,-0.026559828,204180,breath_out
1.7273E+12,124,-0.000313218,-0.004123787,0.000598502,0.302007968,-0.031591831,-0.035978271,204380,breath_out
1.7273E+12,124,-0.000598157,-0.004826907,0.000924549,0.29584646,-0.022814063,-0.043407612,204580,breath_out
1.7273E+12,124,-0.000913772,-0.005523055,0.001264962,0.277720796,-0.018371144,-0.048026665,204780,breath_out
1.7273E+12,124,-0.001264496,-0.00619254,0.001582377,0.249793496,-0.019617054,-0.050077178,204980,breath_out
1.7273E+12,124,-0.001637308,-0.006857758,0.001848969,0.215549892,-0.027442554,-0.050099801,205180,breath_out
1.7273E+12,124,-0.00198766,-0.007566396,0.002042259,0.179599442,-0.041209933,-0.048653091,205380,breath_out
1.7273E+12,124,-0.002258768,-0.008356462,0.002130474,0.147881458,-0.05721424,-0.046866558,205580,breath_out
1.7273E+12,124,-0.002422127,-0.009213604,0.002078314,0.124671498,-0.069896052,-0.045953513,205780,breath_out
1.7273E+12,124,-0.002491077,-0.010066937,0.001874207,0.109731604,-0.074748026,-0.046187865,205980,hold_low
1.7273E+12,124,-0.002501278,-0.010837084,0.00155305,0.100595391,-0.070469479,-0.047374531,206184,hold_low
1.7273E+12,124,-0.002490698,-0.011475718,0.001197079,0.096247141,-0.059645694,-0.049789497,206379,hold_low
1.7273E+12,124,-0.0024887,-0.011968547,0.000922352,0.096473846,-0.046782241,-0.053771641,206580,hold_low
1.7273E+12,124,-0.002494533,-0.012322739,0.00085733,0.098716251,-0.035200156,-0.058682411,206780,hold_low
1.7273E+12,124,-0.002461584,-0.012528309,0.001068951,0.097151349,-0.026004976,-0.06262127,206980,hold_low
1.7273E+12,124,-0.002345384,-0.012522058,0.001443281,0.083916895,-0.01843153,-0.063375672,207180,hold_low
1.7273E+12,124,-0.002178484,-0.012230329,0.001726746,0.052391062,-0.011299404,-0.059508483,207382,hold_low
1.7273E+12,124,-0.002060402,-0.011661328,0.001757874,0.001789714,-0.005088831,-0.04997759,207580,hold_low
1.7273E+12,124,-0.002065084,-0.010941248,0.001562855,-0.063734449,-0.00088209,-0.032802401,208563,hold_low
1.7273E+12,124,-0.002176629,-0.010252502,0.001247836,-0.140806403,0.002042833,-0.004308168,208574,hold_low
1.7273E+12,124,-0.002318578,-0.009720774,0.000919946,-0.2276163,0.005762178,0.040081791,208584,hold_low
1.7273E+12,124,-0.002421387,-0.009343696,0.000664624,-0.31927367,0.012281122,0.10310592,208594,hold_low
1.7273E+12,124,-0.002450026,-0.009018253,0.000513285,-0.40424922,0.022729776,0.182108518,208605,hold_low
1.7273E+12,124,-0.00239879,-0.008629799,0.000440912,-0.462455027,0.036509085,0.266057508,208779,hold_low
1.7273E+12,124,-0.002290139,-0.008108201,0.000407811,-0.46934964,0.051360426,0.33353328,208980,hold_low
1.7273E+12,124,-0.002171719,-0.00743257,0.000398759,-0.414630127,0.0645678,0.358511012,209180,hold_low
1.7273E+12,124,-0.002079365,-0.006650461,0.000429438,-0.316597262,0.073715692,0.329653177,209380,hold_low
1.7273E+12,124,-0.001995558,-0.005876203,0.000526555,-0.209067949,0.077004581,0.262278555,209580,hold_low
1.7273E+12,124,-0.001874605,-0.005212823,0.000698522,-0.119786853,0.07405759,0.184220032,209780,hold_low
